brand,eans,file_urls,files,model,model_2,parent_product,product,product_lang,source,thumb,type,url
Tp-link,,https://static.tp-link.com/2018/201805/20180517/7106507652_PoE(EU2-12Languages)_ Installation Guide.pdf,,TL-POE10R,,JetStream Switches,Acessórios,,tp-link.com,,Installation Guide,https://www.tp-link.com/pt/support/download/tl-poe10r/v1/
Tp-link,,https://static.tp-link.com/resources/software/7106503409_TL-POE10R UG.rar,,TL-POE10R,,JetStream Switches,Acessórios,,tp-link.com,,User Guide,https://www.tp-link.com/pt/support/download/tl-poe10r/v1/
Tp-link,,https://static.tp-link.com/2021/202102/20210205/Media Converters & SFP Module Flyer_Online Version.pdf,,TL-SM321B,,Switches,Accessories,,tp-link.com,https://static.tp-link.com/TL-SM321B(UN)_R_normal_1596528220907p.png,Media Converters & Sfp/Sfp+ Modules Introduction,https://www.tp-link.com/pt/support/download/tl-sm321b/v3/
Tp-link,,https://static.tp-link.com/2020/202004/20200414/7106508732_TL-SM321A&B_IG.pdf,,TL-SM321B,,Switches,Accessories,,tp-link.com,https://static.tp-link.com/TL-SM321B(UN)_R_normal_1596528220907p.png,Installation Guide,https://www.tp-link.com/pt/support/download/tl-sm321b/v3/
Tp-link,,https://static.tp-link.com/2018/201812/20181218/7106507635_PoE(EU1-12Languages)_ Installation Guide.pdf,,TL-POE10R,,JetStream Switches,Acessórios,,tp-link.com,https://static.tp-link.com/TL-POE10R(UN)5.0_1506408183335r.jpg,Installation Guide,https://www.tp-link.com/pt/support/download/tl-poe10r/v4/
Tp-link,,https://static.tp-link.com/2018/201805/20180517/7106507652_PoE(EU2-12Languages)_ Installation Guide.pdf,,TL-POE10R,,JetStream Switches,Acessórios,,tp-link.com,https://static.tp-link.com/TL-POE10R(UN)5.0_1506408183335r.jpg,Installation Guide,https://www.tp-link.com/pt/support/download/tl-poe10r/v4/
Tp-link,,https://static.tp-link.com/resources/document/TL-POE10R_V4_User_Guide.pdf,,TL-POE10R,,JetStream Switches,Acessórios,,tp-link.com,https://static.tp-link.com/TL-POE10R(UN)5.0_1506408183335r.jpg,User Guide,https://www.tp-link.com/pt/support/download/tl-poe10r/v4/
Tp-link,,https://static.tp-link.com/resources/document/TL-POE10R_CE_DOC.pdf,,TL-POE10R,,JetStream Switches,Acessórios,,tp-link.com,https://static.tp-link.com/TL-POE10R(UN)5.0_1506408183335r.jpg,CE DOC,https://www.tp-link.com/pt/support/download/tl-poe10r/v4/
Tp-link,,https://static.tp-link.com/7106506442_TL-SM321A&B_V1_Installation Guide.pdf,,TL-SM321B,,Switches,Accessories,,tp-link.com,https://static.tp-link.com/res/images/products/default/TL-SM321B.jpg,Installation Guide,https://www.tp-link.com/pt/support/download/tl-sm321b/v1/
Tp-link,,https://static.tp-link.com/7106507674_TL-SM321A&B_V2_IG.pdf,,TL-SM321B,,Switches,Accessories,,tp-link.com,https://static.tp-link.com/TL-SM321B_1482981347956y.jpg,Installation Guide,https://www.tp-link.com/pt/support/download/tl-sm321b/v2/
Tp-link,,https://static.tp-link.com/2020/202002/20200217/7106508629_TL-SM321AB_IG.pdf,,TL-SM321B,,Switches,Accessories,,tp-link.com,https://static.tp-link.com/TL-SM321B_1482981347956y.jpg,Installation Guide,https://www.tp-link.com/pt/support/download/tl-sm321b/v2/
Tp-link,,https://static.tp-link.com/TL-SM311LS&LM(UN)_V1_IG_1478506807541m.pdf,,TL-SM311LS,,JetStream Switches,Acessórios,,tp-link.com,,Quick Installation Guide,https://www.tp-link.com/pt/support/download/tl-sm311ls/v1/
Tp-link,,https://static.tp-link.com/resources/document/TL-SM311LS_CE_DOC.pdf,,TL-SM311LS,,JetStream Switches,Acessórios,,tp-link.com,,CE DOC,https://www.tp-link.com/pt/support/download/tl-sm311ls/v1/
Tp-link,,https://static.tp-link.com/2018/201805/20180517/7106507652_PoE(EU2-12Languages)_ Installation Guide.pdf,,TL-POE10R,,JetStream Switches,Acessórios,,tp-link.com,,Installation Guide,https://www.tp-link.com/pt/support/download/tl-poe10r/v3/
Tp-link,,https://static.tp-link.com/7106506442_TL-SM321A&B_V1_Installation Guide.pdf,,TL-SM321A,,JetStream Switches,Acessórios,,tp-link.com,,Installation Guide,https://www.tp-link.com/pt/support/download/tl-sm321a/v1/
Tp-link,,https://static.tp-link.com/resources/document/7106503409_TL-POE10R_UG.pdf,,TL-POE10R,,JetStream Switches,Acessórios,,tp-link.com,,Quick Installation Guide,https://www.tp-link.com/pt/support/download/tl-poe10r/v3/
Tp-link,,https://static.tp-link.com/TXM431-SL&SR(UN)_V1_IG_1478504454194h.pdf,,TXM431-SR,,JetStream Switches,Acessórios,,tp-link.com,,Manual,https://www.tp-link.com/pt/support/download/txm431-sr/v1/
Tp-link,,https://static.tp-link.com/7106507673_TL-SM311LS&LM(UN)_V3_IG.pdf,,TL-SM311LS,,JetStream Switches,Acessórios,,tp-link.com,https://static.tp-link.com/TL-SM311LS_1482980871633o.jpg,Installation Guide,https://www.tp-link.com/pt/support/download/tl-sm311ls/v3/
Tp-link,,https://static.tp-link.com/7106507673_TL-SM311LS&LM(UN)_V3_IG.pdf,,TL-SM311LM,,JetStream Switches,Acessórios,,tp-link.com,https://static.tp-link.com/TL-SM311LM_1482979929441a.jpg,Installation Guide,https://www.tp-link.com/pt/support/download/tl-sm311lm/v3/
Tp-link,,https://static.tp-link.com/7106507674_TL-SM321A&B_V2_IG.pdf,,TL-SM321A,,JetStream Switches,Acessórios,,tp-link.com,https://static.tp-link.com/TL-SM321A_1482981197405k.jpg,Installation Guide,https://www.tp-link.com/pt/support/download/tl-sm321a/v2/
Tp-link,,https://static.tp-link.com/2020/202002/20200217/7106508629_TL-SM321AB_IG.pdf,,TL-SM321A,,JetStream Switches,Acessórios,,tp-link.com,https://static.tp-link.com/TL-SM321A_1482981197405k.jpg,Installation Guide,https://www.tp-link.com/pt/support/download/tl-sm321a/v2/
Tp-link,,https://static.tp-link.com/2021/202102/20210205/Media Converters & SFP Module Flyer_Online Version.pdf,,TL-MC1400,,Switches,Accessories,,tp-link.com,https://static.tp-link.com/TL-MC1400(UN)3.0_1515461159016r.jpg,Media Converters & Sfp/Sfp+ Modules Introduction,https://www.tp-link.com/pt/support/download/tl-mc1400/v3/
Tp-link,,https://static.tp-link.com/product-overview/2021/202106/20210618/TL-MC1400(UN)3.0&TL-FC1420(UN)1.0 datasheet.pdf,,TL-MC1400,,Switches,Accessories,,tp-link.com,https://static.tp-link.com/TL-MC1400(UN)3.0_1515461159016r.jpg,Datasheet,https://www.tp-link.com/pt/support/download/tl-mc1400/v3/
Tp-link,,https://static.tp-link.com/2020/202010/20201026/7106509020_TL-MC1400&TL-FC1420_IG.pdf,,TL-MC1400,,Switches,Accessories,,tp-link.com,https://static.tp-link.com/TL-MC1400(UN)3.0_1515461159016r.jpg,Installation Guide,https://www.tp-link.com/pt/support/download/tl-mc1400/v3/
Tp-link,,https://static.tp-link.com/2021/202102/20210205/Media Converters & SFP Module Flyer_Online Version.pdf,,TL-SM321A,,JetStream Switches,Acessórios,,tp-link.com,https://static.tp-link.com/TL_SM321A(UN)_R_normal_1596528090931c.png,Media Converters & Sfp/Sfp+ Modules Introduction,https://www.tp-link.com/pt/support/download/tl-sm321a/v3/
Tp-link,,https://static.tp-link.com/2020/202004/20200414/7106508732_TL-SM321A&B_IG.pdf,,TL-SM321A,,JetStream Switches,Acessórios,,tp-link.com,https://static.tp-link.com/TL_SM321A(UN)_R_normal_1596528090931c.png,Installation Guide,https://www.tp-link.com/pt/support/download/tl-sm321a/v3/
Tp-link,,https://static.tp-link.com/2021/202102/20210205/Media Converters & SFP Module Flyer_Online Version.pdf,,TL-SM311LM,,JetStream Switches,Acessórios,,tp-link.com,,Media Converters & Sfp/Sfp+ Modules Introduction,https://www.tp-link.com/pt/support/download/tl-sm311lm/v4/
Tp-link,,https://static.tp-link.com/resources/document/TL-MC1400_V2_Datasheet.pdf,,TL-MC1400,,Switches,Accessories,,tp-link.com,,Datasheet,https://www.tp-link.com/pt/support/download/tl-mc1400/v2/
Tp-link,,https://static.tp-link.com/resources/document/TL-MC1400_V2_User_Guide.pdf,,TL-MC1400,,Switches,Accessories,,tp-link.com,,User Guide,https://www.tp-link.com/pt/support/download/tl-mc1400/v2/
Tp-link,,https://static.tp-link.com/TL-SM311LS&LM(UN)_V1_IG_1478506581504m.pdf,,TL-SM311LM,,JetStream Switches,Acessórios,,tp-link.com,,Installation Guide,https://www.tp-link.com/pt/support/download/tl-sm311lm/v1/
Tp-link,,https://static.tp-link.com/resources/document/TL-SM311LM_CE_DOC.pdf,,TL-SM311LM,,JetStream Switches,Acessórios,,tp-link.com,,CE DOC,https://www.tp-link.com/pt/support/download/tl-sm311lm/v1/
Tp-link,,https://static.tp-link.com/2019/201908/20190806/TXM431-SR 2.0 Datasheet.pdf,,TXM431-SR,,JetStream Switches,Acessórios,,tp-link.com,https://static.tp-link.com/TXM431-SR_1482982740094f.jpg,Datasheet,https://www.tp-link.com/pt/support/download/txm431-sr/v2/
Tp-link,,https://static.tp-link.com/resources/document/TL-MC1400_CE_DOC.pdf,,TL-MC1400,,Switches,Accessories,,tp-link.com,,CE DOC,https://www.tp-link.com/pt/support/download/tl-mc1400/v1/
Tp-link,,https://static.tp-link.com/2021/202102/20210205/Media Converters & SFP Module Flyer_Online Version.pdf,,TL-SM311LS,,JetStream Switches,Acessórios,,tp-link.com,,Media Converters & Sfp/Sfp+ Modules Introduction,https://www.tp-link.com/pt/support/download/tl-sm311ls/v4/
Tp-link,,https://static.tp-link.com/2020/202004/20200414/7106508733_TL-SM311LS(UN)4.0_IG.pdf,,TL-SM311LS,,JetStream Switches,Acessórios,,tp-link.com,,Installation Guide,https://www.tp-link.com/pt/support/download/tl-sm311ls/v4/
Tp-link,,https://static.tp-link.com/2018/201805/20180517/7106507652_PoE(EU2-12Languages)_ Installation Guide.pdf,,TL-POE10R,,JetStream Switches,Acessórios,,tp-link.com,,Installation Guide,https://www.tp-link.com/pt/support/download/tl-poe10r/v5/
Tp-link,,https://static.tp-link.com/2020/202007/20200706/7106508857_TL-POE150S&10R&160s_IG.pdf,,TL-POE10R,,JetStream Switches,Acessórios,,tp-link.com,,Installation Guide,https://www.tp-link.com/pt/support/download/tl-poe10r/v5/
Tp-link,,https://static.tp-link.com/2018/201812/20181218/7106507635_PoE(EU1-12Languages)_ Installation Guide.pdf,,TL-POE150S,,JetStream Switches,Acessórios,,tp-link.com,https://static.tp-link.com/TL-POE150S_UN_4.0_1501551609633a.jpg,Installation Guide,https://www.tp-link.com/pt/support/download/tl-poe150s/v3/
Tp-link,,https://static.tp-link.com/2018/201805/20180517/7106507652_PoE(EU2-12Languages)_ Installation Guide.pdf,,TL-POE150S,,JetStream Switches,Acessórios,,tp-link.com,https://static.tp-link.com/TL-POE150S_UN_4.0_1501551609633a.jpg,Installation Guide,https://www.tp-link.com/pt/support/download/tl-poe150s/v3/
Tp-link,,https://static.tp-link.com/resources/document/TL-POE150S_V3_User_Guide.pdf,,TL-POE150S,,JetStream Switches,Acessórios,,tp-link.com,https://static.tp-link.com/TL-POE150S_UN_4.0_1501551609633a.jpg,User Guide,https://www.tp-link.com/pt/support/download/tl-poe150s/v3/
Tp-link,,https://static.tp-link.com/2018/201805/20180523/7106507585_Media Converter(EU2-12Languages)_IG.pdf,,MC112CS,,JetStream Switches,Acessórios,,tp-link.com,,Installation Guide,https://www.tp-link.com/pt/support/download/mc112cs/v1/
Tp-link,,https://static.tp-link.com/resources/document/MC112CS_CE_DOC.pdf,,MC112CS,,JetStream Switches,Acessórios,,tp-link.com,,CE DOC,https://www.tp-link.com/pt/support/download/mc112cs/v1/
Tp-link,,https://static.tp-link.com/resources/document/User_Guide.pdf,,MC112CS,,JetStream Switches,Acessórios,,tp-link.com,,User Guide,https://www.tp-link.com/pt/support/download/mc112cs/v1/
Tp-link,,https://static.tp-link.com/2018/201805/20180523/7106507585_Media Converter(EU2-12Languages)_IG.pdf,,MC111CS,,JetStream Switches,Acessórios,,tp-link.com,,Installation Guide,https://www.tp-link.com/pt/support/download/mc111cs/v1/
Tp-link,,https://static.tp-link.com/resources/document/MC111CS_C_E_DOC.pdf,,MC111CS,,JetStream Switches,Acessórios,,tp-link.com,,CE DOC,https://www.tp-link.com/pt/support/download/mc111cs/v1/
Tp-link,,https://static.tp-link.com/resources/document/User_Guide.pdf,,MC111CS,,JetStream Switches,Acessórios,,tp-link.com,,User Guide,https://www.tp-link.com/pt/support/download/mc111cs/v1/
Tp-link,,https://static.tp-link.com/res/down/doc/MC111CS_V3_Datasheet.pdf,,MC111CS,,JetStream Switches,Acessórios,,tp-link.com,,Datasheet,https://www.tp-link.com/pt/support/download/mc111cs/v3/
Tp-link,,https://static.tp-link.com/2018/201805/20180523/7106507585_Media Converter(EU2-12Languages)_IG.pdf,,MC111CS,,JetStream Switches,Acessórios,,tp-link.com,,Installation Guide,https://www.tp-link.com/pt/support/download/mc111cs/v3/
Tp-link,,https://static.tp-link.com/res/down/doc/MC111CS_V3_UG.pdf,,MC111CS,,JetStream Switches,Acessórios,,tp-link.com,,User Guide,https://www.tp-link.com/pt/support/download/mc111cs/v3/
Tp-link,,https://static.tp-link.com/resources/document/MC111CS_V3.0_Datasheet.pdf,,MC111CS,,JetStream Switches,Acessórios,,tp-link.com,,Datasheet,https://www.tp-link.com/pt/support/download/mc111cs/v2/
Tp-link,,https://static.tp-link.com/resources/document/MC100CM_V3_Datasheet.pdf,,MC100CM,,JetStream Switches,Acessórios,,tp-link.com,,Datasheet,https://www.tp-link.com/pt/support/download/mc100cm/v3/
Tp-link,,https://static.tp-link.com/2018/201805/20180523/7106507585_Media Converter(EU2-12Languages)_IG.pdf,,MC111CS,,JetStream Switches,Acessórios,,tp-link.com,,Installation Guide,https://www.tp-link.com/pt/support/download/mc111cs/v2/
Tp-link,,https://static.tp-link.com/2018/201805/20180523/7106507585_Media Converter(EU2-12Languages)_IG.pdf,,MC100CM,,JetStream Switches,Acessórios,,tp-link.com,,Installation Guide,https://www.tp-link.com/pt/support/download/mc100cm/v3/
Tp-link,,https://static.tp-link.com/res/down/doc/MC100CM_V3_UG.pdf,,MC100CM,,JetStream Switches,Acessórios,,tp-link.com,,User Guide,https://www.tp-link.com/pt/support/download/mc100cm/v3/
Tp-link,,https://static.tp-link.com/resources/document/MC100CM_CE_DOC.pdf,,MC100CM,,JetStream Switches,Acessórios,,tp-link.com,,CE DOC,https://www.tp-link.com/pt/support/download/mc100cm/v3/
Tp-link,,https://static.tp-link.com/2018/201805/20180523/7106507585_Media Converter(EU2-12Languages)_IG.pdf,,MC210CS,,JetStream Switches,Acessórios,,tp-link.com,,Installation Guide,https://www.tp-link.com/pt/support/download/mc210cs/v1/
Tp-link,,https://static.tp-link.com/resources/document/MC210CS_User_Guide.pdf,,MC210CS,,JetStream Switches,Acessórios,,tp-link.com,,User Guide,https://www.tp-link.com/pt/support/download/mc210cs/v1/
Tp-link,,https://static.tp-link.com/2018/201805/20180523/7106507585_Media Converter(EU2-12Languages)_IG.pdf,,MC220L,,JetStream Switches,Acessórios,,tp-link.com,,Installation Guide,https://www.tp-link.com/pt/support/download/mc220l/v1/
Tp-link,,https://static.tp-link.com/resources/document/MC220L_User_Guide.pdf,,MC220L,,JetStream Switches,Acessórios,,tp-link.com,,User Guide,https://www.tp-link.com/pt/support/download/mc220l/v1/
Tp-link,,https://static.tp-link.com/2018/201801/20180109/TL-WR850N(UN)_V1_Datasheet.pdf,,TL-WR850N,,,Routery bezprzewodowe,,tp-link.com,https://static.tp-link.com/TL-WR850N_01_normal_1614852885073i.jpg,Datasheet,https://www.tp-link.com/pl/support/download/tl-wr850n/v1/
Tp-link,,https://static.tp-link.com/2019/201907/20190705/7106508256_SOHOWireless Routers(EU2-16Languages)_QIG_V1.pdf,,TL-WR850N,,,Routery bezprzewodowe,,tp-link.com,https://static.tp-link.com/TL-WR850N_01_normal_1614852885073i.jpg,Quick Installation Guide,https://www.tp-link.com/pl/support/download/tl-wr850n/v1/
Tp-link,,https://static.tp-link.com/2018/201801/20180116/TL-WR850N_UG.pdf,,TL-WR850N,,,Routery bezprzewodowe,,tp-link.com,https://static.tp-link.com/TL-WR850N_01_normal_1614852885073i.jpg,User Guide,https://www.tp-link.com/pl/support/download/tl-wr850n/v1/
Tp-link,,https://static.tp-link.com/2018/201801/20180109/7109505038_TL-WR850N_V1_QIG.pdf,,TL-WR850N,,,Routery bezprzewodowe,,tp-link.com,https://static.tp-link.com/TL-WR850N_01_normal_1614852885073i.jpg,Quick Installation Guide,https://www.tp-link.com/pl/support/download/tl-wr850n/v1/
Tp-link,,https://static.tp-link.com/2018/201805/20180523/7106507585_Media Converter(EU2-12Languages)_IG.pdf,,MC200CM,,JetStream Switches,Acessórios,,tp-link.com,,Installation Guide,https://www.tp-link.com/pt/support/download/mc200cm/v1/
Tp-link,,https://static.tp-link.com/resources/document/MC200CM_User_Guide.pdf,,MC200CM,,JetStream Switches,Acessórios,,tp-link.com,,User Guide,https://www.tp-link.com/pt/support/download/mc200cm/v1/
Tp-link,,https://static.tp-link.com/resources/document/MC200CM_V2_Datasheet.pdf,,MC200CM,,JetStream Switches,Acessórios,,tp-link.com,,Datasheet,https://www.tp-link.com/pt/support/download/mc200cm/v2/
Tp-link,,https://static.tp-link.com/2018/201805/20180523/7106507585_Media Converter(EU2-12Languages)_IG.pdf,,MC200CM,,JetStream Switches,Acessórios,,tp-link.com,,Installation Guide,https://www.tp-link.com/pt/support/download/mc200cm/v2/
Tp-link,,https://static.tp-link.com/resources/document/MC200CM_V2_User_Guide_71065036.pdf,,MC200CM,,JetStream Switches,Acessórios,,tp-link.com,,Manual,https://www.tp-link.com/pt/support/download/mc200cm/v2/
Tp-link,,https://static.tp-link.com/2018/201805/20180523/7106507585_Media Converter(EU2-12Languages)_IG.pdf,,MC100CM,,JetStream Switches,Acessórios,,tp-link.com,,Installation Guide,https://www.tp-link.com/pt/support/download/mc100cm/v1/
Tp-link,,https://static.tp-link.com/resources/document/User_Guide.pdf,,MC100CM,,JetStream Switches,Acessórios,,tp-link.com,,User Guide,https://www.tp-link.com/pt/support/download/mc100cm/v1/
Tp-link,,https://static.tp-link.com/resources/document/MC220L_V2_Datasheet.pdf,,MC220L,,JetStream Switches,Acessórios,,tp-link.com,,Datasheet,https://www.tp-link.com/pt/support/download/mc220l/v2/
Tp-link,,https://static.tp-link.com/2018/201805/20180523/7106507585_Media Converter(EU2-12Languages)_IG.pdf,,MC220L,,JetStream Switches,Acessórios,,tp-link.com,,Installation Guide,https://www.tp-link.com/pt/support/download/mc220l/v2/
Tp-link,,https://static.tp-link.com/resources/document/MC220L_V2_User_Guide_710650368.pdf,,MC220L,,JetStream Switches,Acessórios,,tp-link.com,,User Guide,https://www.tp-link.com/pt/support/download/mc220l/v2/
Tp-link,,https://static.tp-link.com/2019/201907/20190705/7106508256_SOHOWireless Routers(EU2-16Languages)_QIG_V1.pdf,,TL-WR850N,,,Routery bezprzewodowe,,tp-link.com,https://static.tp-link.com/TL-WR850N_01_normal_1614852885073i.jpg,Quick Installation Guide,https://www.tp-link.com/pl/support/download/tl-wr850n/v2/
Tp-link,,https://static.tp-link.com/2021/202102/20210205/Media Converters & SFP Module Flyer_Online Version.pdf,,MC220L,,JetStream Switches,Acessórios,,tp-link.com,https://static.tp-link.com/MC220L-4.0_R_1525400113237h.jpg,Media Converters & Sfp/Sfp+ Modules Introduction,https://www.tp-link.com/pt/support/download/mc220l/v4/
Tp-link,,https://static.tp-link.com/2021/202102/20210205/Media Converter Datasheet.pdf,,MC220L,,JetStream Switches,Acessórios,,tp-link.com,https://static.tp-link.com/MC220L-4.0_R_1525400113237h.jpg,Datasheet,https://www.tp-link.com/pt/support/download/mc220l/v4/
Tp-link,,https://static.tp-link.com/2019/201905/20190508/7106508080_Gigabit Ethernet Media Converter_IG.pdf,,MC220L,,JetStream Switches,Acessórios,,tp-link.com,https://static.tp-link.com/MC220L-4.0_R_1525400113237h.jpg,Quick Installation Guide,https://www.tp-link.com/pt/support/download/mc220l/v4/
Tp-link,,https://static.tp-link.com/2018/201805/20180523/7106507585_Media Converter(EU2-12Languages)_IG.pdf,,MC220L,,JetStream Switches,Acessórios,,tp-link.com,https://static.tp-link.com/MC220L-4.0_R_1525400113237h.jpg,Installation Guide,https://www.tp-link.com/pt/support/download/mc220l/v4/
